branch,customer,acct,decline_amount,months_gone,last_purchase,rev_2025,rev_2024,rev_2023,txn_count
Marietta,Rothacher Farms Llc           ,3001127,31056.07,6.6,2025-08-13,8854.89,9504.68,12696.5,21
Marietta,City Of Steubenville          ,1888085,12209.38,6.6,2025-08-13,1548.8,7296.36,3364.22,23
Marietta,Childress Timber              ,4000284,9808.98,6.6,2025-08-15,9808.98,0.0,0.0,4
Marietta,Affordable Asphalt Maintenance,1610399,7295.33,6.6,2025-08-14,3925.96,3369.37,0.0,6
Marietta,Breese Construction           ,1817643,3876.73,6.6,2025-08-14,1917.47,157.07999999999998,1802.18,6
Marietta,Scheirer Equipment            ,3099850,2301.5,6.6,2025-08-13,2301.5,0.0,0.0,4
Marietta,Triton Construction           ,192325,28133.1,6.7,2025-08-12,9986.4,4490.05,13656.65,41
Marietta,Bell County Road And Bridge   ,3086860,6060.96,6.7,2025-08-12,855.24,5205.72,0.0,9
Marietta,Preston Contractors Inc       ,1674565,3587.6,6.7,2025-08-12,716.43,2871.17,0.0,4
Marietta,Acommodative Construction Serv,3096741,3220.95,6.7,2025-08-12,2549.68,671.27,0.0,5
Marietta,Belmont Co Kirkwood Twp       ,14481,2062.16,6.7,2025-08-11,222.24,0.0,1839.92,3
Marietta,Brian Southall                ,186235,1091.08,6.7,2025-08-12,686.27,309.3,95.51,5
Marietta,Silvesco Inc                  ,84490,1021.34,6.8,2025-08-08,29.8,0.0,991.54,3
Marietta,Union Railroad Company        ,3097345,21589.15,6.9,2025-08-04,21589.15,0.0,0.0,4
Marietta,Bennoc Inc                    ,14600,6265.339999999999,6.9,2025-08-05,210.61,936.78,5117.95,22
Marietta,Pine Rock Construction        ,3097844,2393.99,6.9,2025-08-05,2393.99,0.0,0.0,4
Marietta,Weirton Area Water Board      ,95692,20886.29,7.1,2025-07-30,4963.36,2467.88,13455.05,17
Marietta,City Of Martins Ferry         ,64441,15411.37,7.1,2025-07-31,4615.3,4446.22,6349.849999999999,12
Marietta,Corp Of Woodsfield            ,98292,13875.2,7.1,2025-07-30,7569.91,2177.13,4128.16,20
Marietta,City Of Benwood               ,14782,11451.07,7.1,2025-07-29,1261.11,2318.62,7871.34,15
Marietta,Cherry River Construction     ,3068093,10256.98,7.1,2025-07-29,10181.820000000002,0.0,75.16,7
Marietta,City Of St Clairsville        ,86900,7078.37,7.1,2025-07-29,2198.49,1677.49,3202.39,10
Marietta,Elbert George Miller          ,65387,1915.39,7.1,2025-07-31,1740.98,174.41,0.0,3
Marietta,Precise Tank Modifications    ,3069234,1073.06,7.1,2025-07-30,42.48,0.0,1030.58,5
Marietta,Washington Co Ludlow Twp      ,94992,7435.53,7.2,2025-07-28,540.72,4715.21,2179.6,13
Marietta,Zide'S Sport Shop Inc         ,1699805,1921.77,7.3,2025-07-23,1921.77,0.0,0.0,3
Marietta,Harrison Co Nottingham        ,41914,1917.31,7.3,2025-07-23,513.13,1404.18,0.0,5
Marietta,Larrol Supply                 ,1855194,1549.5300000000002,7.3,2025-07-25,335.36,0.0,1214.17,3
Marietta,Reco Equipment Company        ,75990,17892.07,7.4,2025-07-21,8691.35,3046.45,6154.27,30
Marietta,Maple Excavating              ,62894,3088.56,7.4,2025-07-21,91.19,2997.37,0.0,3
Marietta,Kleis Equipment               ,3069960,2579.36,7.4,2025-07-22,1424.8,299.64,854.9200000000001,5
Marietta,Morgan Co Penn Twp            ,66741,2284.1,7.4,2025-07-21,886.8499999999999,693.1600000000001,704.09,5
Marietta,J&S Hydraulics                ,3060589,25734.27,7.5,2025-07-18,6030.73,19703.54,0.0,5
Marietta,Mpw Services                  ,1836469,9109.45,7.5,2025-07-18,5391.25,2373.14,1345.06,13
Marietta,Craig Martin                  ,3063767,1806.85,7.5,2025-07-17,457.74,423.11,926.0,6
Marietta,Mansel Theaker & Son Exc      ,90820,1735.75,7.5,2025-07-17,1232.06,0.0,503.69000000000005,3
Marietta,C W Logs & Veneer             ,1625964,1707.28,7.5,2025-07-18,1707.28,0.0,0.0,5
Marietta,Village Of Caldwell           ,20140,4534.95,7.6,2025-07-14,204.8,3929.59,400.56,10
Marietta,City Of Wheeling              ,96383,1096.85,7.6,2025-07-16,1012.3,84.55,0.0,4
Marietta,E J Rawson Trucking Co Inc    ,1830035,1748.8200000000002,7.7,2025-07-11,150.66,0.0,1598.16,4
Marietta,Mcvoyt Construction Co Inc    ,1561978,11494.82,7.8,2025-07-10,169.71,3578.74,7746.37,22
Marietta,Campbell Transportation       ,120486,5856.16,7.8,2025-07-09,562.5,1253.14,4040.52,8
Marietta,Tick Ridge Enterprises Llc    ,3049851,4032.18,7.8,2025-07-10,2057.19,730.84,1244.15,12
Marietta,Able Concrete Inc             ,1810108,8622.05,8.0,2025-07-02,1754.19,6223.54,644.32,10
Marietta,Larrey C Martin Oil & Gas     ,1663353,1772.4699999999998,8.0,2025-07-03,66.83,284.88,1420.76,3
Marietta,Guernsey Co Washington Twp    ,39780,1634.34,8.0,2025-07-03,613.48,760.43,260.43,5
Marietta,United Construction Co        ,93067,1625.3000000000002,8.0,2025-07-02,1262.67,78.47,284.16,6
Marietta,Tetra Technologies Inc        ,1690660,28777.39,8.1,2025-06-30,28777.39,0.0,0.0,6
Marietta,Frontier Environmental Inc    ,3094894,54353.35,8.2,2025-06-25,17526.43,36826.92,0.0,54
Marietta,Dave Cook Contracting         ,24020,1074.75,8.2,2025-06-26,12.94,791.14,270.67,6
Marietta,Zimmerview Dairy Farm Llc     ,1699819,3437.73,8.3,2025-06-23,236.95,2568.32,632.46,22
Marietta,Harrison Co North Twp         ,41920,2725.21,8.3,2025-06-24,1420.7,998.26,306.25,8
Marietta,High Point Construction       ,3070870,10066.02,8.4,2025-06-20,843.98,1530.71,7691.33,11
Marietta,Best Deal Equipment           ,115105,2146.15,8.4,2025-06-19,939.92,857.86,348.37,7
Marietta,Hlk Land Management           ,1645310,1057.39,8.4,2025-06-19,258.57,593.54,205.28,9
Marietta,Je Rockis Rental & Supply Inc ,3097663,2581.73,8.5,2025-06-18,2581.73,0.0,0.0,3
Marietta,Merenda Construction          ,1864501,1494.77,8.6,2025-06-13,1494.77,0.0,0.0,3
Marietta,City Of Moundsville           ,67202,3085.8,8.7,2025-06-11,1992.5,327.25,766.05,4
Marietta,Tanner Kelley                 ,3054782,2408.18,8.7,2025-06-10,2026.52,381.66,0.0,4
Marietta,Atlantic Recovery Services Inc,3041612,11729.27,8.8,2025-06-09,5749.91,3541.16,2438.2,4
Marietta,Bosley Rental & Supply        ,3081998,8140.9,8.9,2025-06-04,3833.18,4307.72,0.0,10
Marietta,Skyworks Llc                  ,85288,6294.34,9.0,2025-06-02,434.67,5489.75,369.92,6
Marietta,Appalachian Equipment Solution,4000117,3145.79,9.1,2025-05-30,3145.79,0.0,0.0,3
Marietta,Adkins Timber Company         ,10331,29739.09,9.2,2025-05-28,11324.55,4821.93,13592.61,17
Marietta,Laroche Tree Service          ,3041933,9486.989999999998,9.3,2025-05-23,452.8,7718.059999999999,1316.13,10
Marietta,Ritchie Petroleum Corp        ,1677713,2349.84,9.4,2025-05-21,222.3,513.54,1614.0,6
Marietta,Monroe Co Malaga Twp          ,66280,1205.79,9.4,2025-05-20,261.03000000000003,589.11,355.65,8
Marietta,Sunsource - Hsi               ,89466,1195.52,9.4,2025-05-22,821.6500000000001,39.12,334.75,4
Marietta,Brayman Construction Corp     ,1817592,1775.44,9.6,2025-05-15,333.71,0.0,1441.73,3
Marietta,J R Hoschar Contracting Inc   ,1646100,1158.31,9.6,2025-05-16,391.9,0.0,766.41,4
Marietta,City Of Toronto               ,91950,7988.61,9.7,2025-05-13,1949.04,1597.46,4442.11,7
Marietta,8Z Timber Products            ,3011951,6582.38,9.7,2025-05-13,167.42999999999998,3707.18,2707.77,10
Marietta,Rocking H Enterprise Inc      ,78289,4808.9800000000005,9.7,2025-05-13,558.1,828.53,3422.35,5
Marietta,Riverside Services            ,77742,2236.39,9.7,2025-05-13,103.5,917.41,1215.48,6
Marietta,Bradley Hannahs               ,1641144,1454.04,9.7,2025-05-12,1329.04,0.0,125.0,3
Marietta,City Of Steubenville          ,288092,8530.28,9.8,2025-05-09,5546.860000000001,1263.25,1720.17,13
Marietta,Mondo Building & Exc Inc      ,1666225,7194.700000000001,9.8,2025-05-09,2145.27,3333.92,1715.51,14
Marietta,Long Branch Equipment         ,3067186,1956.72,9.8,2025-05-09,64.49,1500.34,391.89,6
Marietta,Monroe Co Washington Twp      ,66291,4816.37,9.9,2025-05-07,877.02,1808.02,2131.33,15
Marietta,Donald Martin                 ,3056797,3562.58,9.9,2025-05-06,741.58,2821.0,0.0,9
Marietta,Steve Johnson                 ,3061924,2127.66,10.0,2025-05-02,394.11,-556.01,2289.56,12
Marietta,Washington Co Independence Twp,1894993,1078.55,10.0,2025-05-02,468.95,609.6,0.0,4
Marietta,Anderson Equipment            ,111120,12563.91,10.2,2025-04-25,620.63,3539.68,8403.6,17
Marietta,Jeremy Fletcher               ,133374,3336.36,10.2,2025-04-28,3336.36,0.0,0.0,3
Marietta,Iron Horse Maintance          ,1847744,3301.93,10.3,2025-04-22,2120.66,0.0,1181.27,4
Marietta,Parkersburg Utility Board     ,1671562,1112.15,10.3,2025-04-24,1026.3,85.85000000000001,0.0,4
Marietta,Briar Ridge Auto              ,1877429,2922.8200000000006,10.5,2025-04-16,367.51,615.69,1939.62,6
Marietta,Francis Excavating            ,3095028,2242.2,10.5,2025-04-18,797.69,1444.51,0.0,4
Marietta,Town Of Triadelphia           ,92250,18822.06,10.7,2025-04-10,18822.06,0.0,0.0,7
Marietta,Inches Nursery Inc            ,1847637,15925.919999999998,10.7,2025-04-10,2810.07,7599.16,5516.69,36
Marietta,Poppe Trucking Service        ,3012817,1951.08,10.7,2025-04-11,1060.67,198.63,691.78,5
Marietta,Newberry Farms                ,1668837,1064.18,10.7,2025-04-11,102.68,586.94,374.56,8
Marietta,Sb & K                        ,3095423,5287.02,10.8,2025-04-07,2428.94,2858.0800000000004,0.0,7
Marietta,Evans Construction Co         ,1631823,2860.96,10.8,2025-04-08,854.15,230.0,1776.81,10
Marietta,Nau Construction Llc          ,3011517,1416.38,10.8,2025-04-09,356.28000000000003,1034.3,25.8,6
Marietta,Hufnagel Excavating           ,3078096,17131.84,11.0,2025-04-02,42.77,17089.07,0.0,4
Marietta,Jefferson Co Mt Pleasant      ,48756,10307.32,11.0,2025-04-01,934.6699999999996,4769.91,4602.74,20
Marietta,Bob Lane'S Welding Inc        ,54806,2196.5,11.0,2025-04-02,1381.5499999999995,253.24,561.71,7
Marietta,Guernsey Co Londonderry       ,39782,1338.48,11.0,2025-04-01,711.19,91.39,535.9,6
Marietta,Shackleford                   ,183112,2869.17,11.2,2025-03-28,2091.9,0.0,777.27,5
Marietta,Gator Shredding               ,3095859,2366.63,11.2,2025-03-26,566.63,1800.0,0.0,3
Marietta,H & K Equipment               ,1844760,1218.53,11.4,2025-03-20,241.59,976.94,0.0,4
Marietta,Roy F Yoho                    ,99340,14177.52,11.5,2025-03-19,63.94,2901.26,11212.32,11
Marietta,Caldwell Exempted Board Of Ed ,1620148,2704.44,11.5,2025-03-18,33.64,2670.8,0.0,3
Marietta,Wyatt Barth                   ,3050341,5644.26,11.7,2025-03-13,3000.0,0.0,2644.26,6
Marietta,Casper Colosimo & Sons Inc    ,3067913,5315.52,11.7,2025-03-13,632.96,3059.57,1622.99,16
Marietta,Silicon Processors Inc        ,1684469,2922.91,11.7,2025-03-11,521.03,2350.48,51.4,4
Marietta,Ohio Land Management          ,3013359,3107.3700000000003,11.8,2025-03-10,122.25,143.55,2841.57,9
Marietta,Rauch Farms                   ,3048724,1293.39,11.8,2025-03-10,319.61,760.03,213.75,8
Marietta,Tyler Jackson                 ,3067692,7234.99,11.9,2025-03-05,3462.5,0.0,3772.49,4
Marietta,Eddleblute Excavating         ,30303,1572.31,11.9,2025-03-06,1189.08,0.0,383.23,3
Marietta,M & M Repair                  ,3095276,1211.69,11.9,2025-03-07,621.75,589.94,0.0,5
Marietta,Jim Hershman                  ,3070775,4577.76,12.0,2025-03-03,76.74000000000001,4346.84,154.18,3
Mentor,Ohio Paving & Construction Co ,870254,23242.06,6.1,2025-08-29,1670.32,1770.11,19801.63,32
Mentor,Geauga Co Thompson Twp        ,836030,9823.75,6.1,2025-08-28,1339.51,7707.88,776.36,11
Mentor,Montes Miller Construction    ,3044616,3088.65,6.1,2025-08-28,2008.62,850.5300000000001,229.5,4
Mentor,Monticello Garden Center      ,866331,24604.04,6.2,2025-08-27,2659.03,4291.45,17653.56,30
Mentor,Hibler Excavating Inc         ,844110,8800.93,6.2,2025-08-27,2791.58,3340.93,2668.42,19
Mentor,Phillips Paving Llc           ,3082453,6023.830000000001,6.2,2025-08-26,699.97,5323.860000000001,0.0,6
Mentor,Sedmak Const                  ,882715,3125.78,6.2,2025-08-25,2947.8,177.98000000000002,0.0,5
Mentor,North Coast Perennials        ,869668,3120.19,6.2,2025-08-27,2082.36,808.68,229.15,5
Mentor,T C Construction              ,890018,2993.07,6.2,2025-08-26,406.89,148.88,2437.3,8
Mentor,Building Systems Inc          ,3077991,2531.24,6.2,2025-08-27,1862.96,668.28,0.0,10
Mentor,T Dagg Asphalt Llc            ,890001,10680.8,6.4,2025-08-20,1873.46,1350.6699999999998,7456.67,15
Mentor,Refuse Equipment & Truck Servi,3088508,6505.27,6.4,2025-08-20,537.73,5967.54,0.0,4
Mentor,Stackhouse Farms              ,886933,2038.13,6.4,2025-08-19,833.4399999999999,1086.23,118.46,7
Mentor,440 Excavating                ,3099014,1042.19,6.4,2025-08-19,1042.19,0.0,0.0,3
Mentor,Stewart Excavating            ,3040581,18135.57,6.5,2025-08-18,5070.36,2009.67,11055.54,33
Mentor,Blue Spruce Enterprises Llc   ,3015743,11316.94,6.5,2025-08-18,1711.12,351.23,9254.59,17
Mentor,Cypress Point Builders Inc    ,925981,1054.2,6.5,2025-08-18,782.4200000000001,0.0,271.78,3
Mentor,Village Of Jefferson          ,848753,13277.99,6.6,2025-08-15,3703.35,5183.570000000001,4391.07,30
Mentor,Half Acre Lumber              ,3011812,6529.26,6.6,2025-08-15,381.23,939.02,5209.01,15
Mentor,Pittsburg Conneaut Dock       ,871003,4190.35,6.6,2025-08-15,1714.13,1121.83,1354.39,13
Mentor,Village Of Perry              ,872656,3323.61,6.6,2025-08-13,675.17,2648.44,0.0,9
Mentor,Runyon And Sons Roofing       ,3054618,1721.1999999999998,6.6,2025-08-15,506.64,471.15,743.41,4
Mentor,City Of Pepper Pike           ,972491,1882.16,6.8,2025-08-07,315.0,1196.32,370.84,6
Mentor,Dwn Llc                       ,3071043,1036.57,6.8,2025-08-08,495.8,21.9,518.87,3
Mentor,Lake Co Painesville Twp       ,854432,4538.0,6.9,2025-08-04,2571.17,1196.05,770.7800000000001,9
Mentor,Vanjo Construction            ,893391,3462.73,6.9,2025-08-06,322.22,38.95,3101.56,10
Mentor,Geauga Co Munson Twp          ,836014,1836.32,7.0,2025-08-01,771.26,625.28,439.78,8
Mentor,Geauga Highway Co             ,3060850,9345.53,7.1,2025-07-30,831.84,2579.81,5933.88,17
Mentor,Gerlach'S Garden & Power Equip,3078481,8589.09,7.1,2025-07-31,936.97,7652.12,0.0,7
Mentor,Hodge Foundry Inc             ,3095956,5599.27,7.1,2025-07-29,5599.27,0.0,0.0,5
Mentor,A & J Cement                  ,810041,2493.89,7.1,2025-07-30,926.48,995.84,571.57,9
Mentor,Modern Trucking And Exc Inc   ,965951,2479.05,7.1,2025-07-30,1602.32,692.66,184.07,11
Mentor,Precision Wood Custom Doors   ,865396,2930.44,7.2,2025-07-28,1049.6,769.9300000000001,1110.91,8
Mentor,Montgomery Landscaping        ,866361,3915.99,7.3,2025-07-24,1557.25,809.3399999999999,1549.4,11
Mentor,Geauga Co Chardon Twp         ,836013,3905.37,7.3,2025-07-24,1134.15,1054.29,1716.9299999999998,15
Mentor,Mark One Inc                  ,863055,3189.48,7.3,2025-07-23,522.9,515.29,2151.29,9
Mentor,Geauga Co Russell Twp         ,836022,1734.75,7.3,2025-07-23,1344.97,0.0,389.78,5
Mentor,Ashtabula Co Monroe Twp       ,3046615,2427.57,7.5,2025-07-18,1439.75,182.97,804.8499999999999,7
Mentor,Lake Co Madison Twp           ,854421,10413.05,7.7,2025-07-11,819.03,3520.33,6073.69,13
Mentor,J T O Inc                     ,847970,2810.87,7.7,2025-07-11,854.4300000000001,662.21,1294.23,6
Mentor,Elmplex                       ,3012297,1477.56,7.8,2025-07-08,1220.65,132.35,124.56,5
Mentor,Tri County Repair             ,892260,6431.83,8.1,2025-06-30,525.65,4862.87,1043.31,14
Mentor,David Woodring                ,3095451,2338.45,8.2,2025-06-27,2048.21,290.24,0.0,4
Mentor,Jackson Taylor Contractors    ,848174,6851.64,8.3,2025-06-24,2093.12,2900.63,1857.89,23
Mentor,Hudco Manufacturing           ,846704,5957.71,8.7,2025-06-11,794.0100000000001,969.3,4194.4,10
Mentor,S & S Fabricating             ,3048386,1075.76,8.7,2025-06-12,329.45,411.31,335.0,4
Mentor,Brobst Tree Service           ,818027,6154.89,8.8,2025-06-09,4723.13,942.21,489.55,4
Mentor,City Of Ashtabula             ,811828,4916.83,8.8,2025-06-09,418.54,68.08,4430.21,4
Mentor,Butler Farms                  ,3100360,7041.38,9.1,2025-05-29,7041.38,0.0,0.0,3
Mentor,Kuhn Repair                   ,3097198,1643.51,9.4,2025-05-22,1074.0,569.51,0.0,6
Mentor,Lake Metroparks               ,854416,1142.21,9.4,2025-05-20,426.14,716.07,0.0,5
Mentor,City Of Eastlake              ,830144,5051.21,9.5,2025-05-19,1738.0800000000002,999.57,2313.56,9
Mentor,Frate Landscaping             ,3011590,7654.37,9.6,2025-05-16,702.42,1963.87,4988.08,13
Mentor,Advanced Custom Chrome        ,3056044,1695.34,9.6,2025-05-15,287.88,177.04,1230.42,7
Mentor,Mark'S Pro Services Llc       ,3072438,1670.66,9.8,2025-05-09,28.77,837.59,804.3,3
Mentor,Djc Enterprises Llc           ,3046530,3446.96,9.9,2025-05-06,1085.68,2046.99,314.29,18
Mentor,Strong Hand Construction Inc  ,3086434,1191.85,10.0,2025-05-02,408.39,783.46,0.0,3
Mentor,C M Brown Nurseries Inc       ,818462,7149.2,10.1,2025-05-01,133.92000000000002,0.0,7015.28,5
Mentor,Grant'S Roadside Service      ,838656,1097.49,10.3,2025-04-24,176.09,470.19,451.21,3
Mentor,Village Of Woodmere           ,998471,8431.74,10.5,2025-04-16,1143.28,2030.87,5257.59,6
Mentor,Barrys Trucking Company       ,813360,1453.15,10.6,2025-04-14,1453.15,0.0,0.0,3
Mentor,City Of Ashtabula             ,811827,1073.3,10.7,2025-04-11,85.06,846.59,141.65,7
Mentor,Grumpy Stump Grinding         ,3071628,5322.52,10.8,2025-04-08,496.99,4556.34,269.19,3
Mentor,Northern Engine Llc           ,869701,2979.28,10.9,2025-04-04,1834.31,913.88,231.09,5
Mentor,Geauga Co Hambden Twp         ,835992,1680.0500000000002,11.0,2025-04-03,97.62,16.94,1565.49,4
Mentor,The Pattie Group Inc          ,871910,3326.03,11.1,2025-03-31,2740.62,157.16,428.25,7
Mentor,Dunning Enterprises           ,3050985,3385.97,11.2,2025-03-27,356.2,1026.5,2003.27,3
Mentor,Thomas Mchenry Inc            ,861212,8654.64,11.3,2025-03-24,3676.53,1070.74,3907.37,6
Mentor,City Of Painesville           ,871170,2022.36,11.3,2025-03-25,1587.39,434.97,0.0,3
Mentor,D D Mitchell Construction Llc ,865811,8745.17,11.5,2025-03-18,1138.9,5205.12,2401.15,12
Mentor,City Of Chardon               ,921900,2667.09,11.5,2025-03-18,315.71000000000004,1631.46,719.92,9
Mentor,Hazen Contracting             ,842960,2552.24,11.5,2025-03-18,484.41,1769.17,298.66,8
Mentor,Daniel Burkholder             ,893975,3990.51,11.6,2025-03-14,1460.31,2207.2,323.0,6
Monroe,Jeff Unger                    ,593094,14378.43,6.1,2025-08-28,335.0,0.0,14043.43,5
Monroe,Butler Co Morgan Twp          ,519771,7304.91,6.1,2025-08-28,1561.7,3373.43,2369.78,10
Monroe,Greater Dayton Rta            ,538939,2815.1600000000003,6.1,2025-08-28,152.44,0.0,2662.7200000000003,6
Monroe,Cornerstone Custom Properties ,3093384,1352.2,6.1,2025-08-28,79.03,1273.17,0.0,3
Monroe,City Of Oxford                ,570972,9845.02,6.2,2025-08-26,1904.14,3591.4200000000005,4349.46,14
Monroe,City Of Reading               ,575940,6275.56,6.2,2025-08-26,1187.87,852.02,4235.67,17
Monroe,Lacal Equipment Inc           ,454100,2231.41,6.2,2025-08-25,2231.41,0.0,0.0,3
Monroe,David'S Cemetery Association  ,526534,1238.58,6.2,2025-08-26,953.93,230.77,53.88,8
Monroe,Mk Excavating                 ,565863,1215.67,6.2,2025-08-27,222.18,0.0,993.49,6
Monroe,D A C Concrete & Excavating   ,3072395,1084.27,6.2,2025-08-26,349.35,734.92,0.0,5
Monroe,C G Const & Utilities Inc     ,520007,8880.18,6.3,2025-08-22,1751.24,3000.75,4128.19,12
Monroe,Hamilton Co Delhi Twp         ,540750,6173.12,6.3,2025-08-22,3027.89,2667.71,477.52,17
Monroe,Proflex                       ,3055929,2994.96,6.3,2025-08-22,2511.81,0.0,483.15,12
Monroe,Village Of Enon               ,431430,1072.85,6.3,2025-08-22,998.85,74.0,0.0,3
Monroe,Tri State Liquid Waste        ,592249,19804.460000000003,6.4,2025-08-21,1063.8300000000002,188.49,18552.14,8
Monroe,Village Of Lewisburg          ,3051547,6810.700000000001,6.4,2025-08-19,3252.88,447.05,3110.77,7
Monroe,Butler Co Hanover Twp         ,519750,3210.03,6.4,2025-08-20,711.34,1434.73,1063.96,7
Monroe,City Of Greenville            ,539070,3086.63,6.4,2025-08-21,512.29,2574.34,0.0,10
Monroe,Korb Farm                     ,553304,2048.9300000000003,6.4,2025-08-20,1622.43,0.0,426.5,5
Monroe,Drew Amstutz                  ,4000594,1553.34,6.4,2025-08-19,1553.34,0.0,0.0,3
Monroe,Leonard Excavating Llc        ,556812,1584.64,6.5,2025-08-18,287.82,272.62,1024.2,8
Monroe,City Of Kettering             ,541740,52864.03999999999,6.6,2025-08-15,16643.34,17115.4,19105.3,42
Monroe,Lloyds Excavating Llc         ,558270,5995.73,6.6,2025-08-15,245.44,4661.5,1088.79,7
Monroe,Miami Industrial Trucks       ,565003,2972.21,6.6,2025-08-13,217.67,2420.67,333.87,12
Monroe,Colerain Twp Fleet Services   ,540742,2426.8,6.6,2025-08-14,2408.8700000000003,0.0,17.93,3
Monroe,Clark Co Moorefield Twp       ,422563,2162.1400000000003,6.6,2025-08-13,919.0,1243.14,0.0,3
Monroe,City Of Harrison              ,541912,16295.81,6.7,2025-08-11,469.88,657.71,15168.22,9
Monroe,Tri-State Service Station     ,592267,15658.53,6.7,2025-08-12,3958.76,2335.96,9363.81,32
Monroe,Ohio Operating Engineers      ,470271,33870.93,6.8,2025-08-08,5830.54,13349.56,14690.83,38
Monroe,Warren Co Franklin Twp        ,594920,8575.779999999999,6.8,2025-08-07,4897.929999999999,3557.1000000000004,120.75,9
Monroe,A & B Asphalt & Tar Co        ,410010,8083.489999999999,6.8,2025-08-07,7877.209999999999,206.28,0.0,5
Monroe,Miami Valley Memory Gardens   ,565007,5320.45,6.8,2025-08-08,2217.6,2675.95,426.9,7
Monroe,Webb Logan Farms Llc          ,3069541,3568.3000000000006,6.8,2025-08-07,3209.1700000000005,0.0,359.13,3
Monroe,George Diefenbacher           ,528005,3463.2,6.9,2025-08-06,273.91,2410.84,778.45,3
Monroe,City Of Xenia                 ,599020,2378.41,6.9,2025-08-06,867.35,67.35,1443.71,7
Monroe,Brown County Asphalt Inc      ,518402,4216.99,7.0,2025-08-01,2737.79,461.1,1018.1,7
Monroe,Miami Valley Topsoil          ,565019,3452.87,7.1,2025-07-29,2081.29,0.0,1371.58,8
Monroe,Hacker & Jones Blacktop       ,640070,2821.5999999999995,7.1,2025-07-29,901.84,1427.9,491.86,10
Monroe,Th Solutions                  ,590700,1704.51,7.1,2025-07-31,519.3199999999999,947.16,238.03,6
Monroe,Tinsman Cattle Farm           ,3063130,1152.13,7.1,2025-07-30,390.44000000000005,200.37,561.32,4
Monroe,Towne Construction Service Llc,592000,146167.25999999998,7.2,2025-07-28,13721.16,49034.78,83411.31999999999,105
Monroe,Sandy'S Auto & Truck Service  ,3052783,2550.94,7.2,2025-07-28,237.5,1646.08,667.36,6
Monroe,Tar Hollow State Park         ,1590205,5193.869999999999,7.3,2025-07-24,637.77,4556.099999999999,0.0,5
Monroe,Suncrest Ag                   ,3072799,2283.68,7.3,2025-07-25,1315.01,968.67,0.0,10
Monroe,Rack Excavating               ,575118,2020.18,7.3,2025-07-24,694.42,803.3299999999999,522.4300000000001,10
Monroe,Wynndy Acre Farms             ,587410,1516.36,7.3,2025-07-24,148.61,174.74,1193.01,6
Monroe,Montgomery Paper              ,566379,1169.87,7.3,2025-07-23,84.58,220.42,864.87,7
Monroe,Paul H Rohe Co Inc            ,678512,9943.66,7.4,2025-07-22,5299.62,2776.9700000000003,1867.07,12
Monroe,Normac Company Inc            ,569581,5213.08,7.4,2025-07-22,190.82,709.9300000000001,4312.33,4
Monroe,Village Of Evendale           ,531903,3774.13,7.4,2025-07-21,118.75,2281.48,1373.9,5
Monroe,Browns Tree Service           ,518576,1208.67,7.4,2025-07-22,261.27,540.79,406.61,6
Monroe,Star City Concrete            ,3012783,1201.07,7.4,2025-07-22,997.07,0.0,204.0,3
Monroe,Clermont Co Miami Twp         ,522760,5905.200000000001,7.5,2025-07-18,141.26,2730.67,3033.27,9
Monroe,Venable'S Construction        ,3100963,4974.200000000001,7.5,2025-07-18,4974.200000000001,0.0,0.0,5
Monroe,Village Of Cleves             ,522795,1116.15,7.5,2025-07-17,403.51,299.3,413.34,3
Monroe,City Of Cincinnati            ,522370,31686.120000000003,7.6,2025-07-15,29292.45,2393.67,0.0,3
Monroe,Kelchner Inc                  ,550901,8844.3,7.6,2025-07-14,5302.05,0.0,3542.25,13
Monroe,Anthony Whaley                ,596310,4636.71,7.6,2025-07-14,1772.23,544.63,2319.85,11
Monroe,David Garen                   ,535662,4138.11,7.6,2025-07-16,2502.72,0.0,1635.39,3
Monroe,Bluford Jackson & Son Inc     ,548111,2082.28,7.6,2025-07-15,296.02,435.11,1351.15,5
Monroe,The J Debrullin Company Inc   ,3048811,10251.52,7.7,2025-07-11,176.3,8069.05,2006.17,11
Monroe,Village Of Moscow             ,567100,1019.42,7.7,2025-07-11,134.17,885.25,0.0,3
Monroe,City Of Riverside             ,577747,7601.81,7.8,2025-07-09,839.0600000000001,0.0,6762.75,4
Monroe,S C Construction & Materials  ,580905,46153.780000000006,7.9,2025-07-07,558.9,17347.350000000002,28247.53,33
Monroe,Houser Asphalt & Concrete     ,546262,8917.86,8.0,2025-07-03,2935.51,3119.77,2862.58,12
Monroe,Atkins & Stang Electric Inc   ,511810,4339.9400000000005,8.0,2025-07-02,1145.48,3194.46,0.0,5
Monroe,Daniel R Carson               ,521150,3818.53,8.0,2025-07-01,3818.53,0.0,0.0,5
Monroe,Brl Investments Llc           ,3048341,2378.37,8.0,2025-07-03,487.43,1844.26,46.68,5
Monroe,C F Poeppelman Inc            ,3030975,1090.7,8.0,2025-07-01,1090.7,0.0,0.0,3
Monroe,Village Of Amberley           ,510911,8516.26,8.1,2025-06-30,3589.9,3837.21,1089.15,15
Monroe,Rumpke Transportation Co Llc  ,579622,8195.369999999999,8.1,2025-06-30,1279.1,1628.13,5288.139999999999,10
Monroe,Northern Plumbing Systems Llc ,569676,7000.51,8.1,2025-06-30,1116.89,1012.83,4870.79,7
